Reads	Reads	Total	Mut_freq
MT	WT		
56.0	142.0	198.0	0.2828282828282828
42.0	1236.0	1278.0	0.03286384976525822
266.0	10361.0	10627.0	0.025030582478592266
55.0	148.0	203.0	0.270935960591133
706.0	23.0	729.0	0.9684499314128944
21.0	926.0	947.0	0.022175290390707498
64.0	394.0	458.0	0.13973799126637554
50.0	138.0	188.0	0.26595744680851063
1971.0	57.0	2028.0	0.9718934911242604
36.0	86.0	122.0	0.29508196721311475
37.0	1664.0	1701.0	0.02175191064079953
12.0	259.0	271.0	0.04428044280442804
187.0	210.0	397.0	0.47103274559193953
1560.0	157.0	1717.0	0.9085614443797321
185.0	3056.0	3241.0	0.05708114779389077
2923.0	335.0	3258.0	0.8971761817065684
46.0	61.0	107.0	0.42990654205607476
876.0	200.0	1076.0	0.8141263940520446
49.0	400.0	449.0	0.1091314031180401
20.0	217.0	237.0	0.08438818565400844
46.0	77.0	123.0	0.37398373983739835
29.0	109.0	138.0	0.21014492753623187
11.0	5083.0	5094.0	0.0021594032194738907
44.0	4009.0	4053.0	0.01085615593387614
160.0	105.0	265.0	0.6037735849056604
38.0	86.0	124.0	0.3064516129032258
90.0	5530.0	5620.0	0.01601423487544484
79.0	2273.0	2352.0	0.03358843537414966
63.0	96.0	159.0	0.39622641509433965
36.0	1736.0	1772.0	0.020316027088036117
10.0	746.0	756.0	0.013227513227513227
220.0	303.0	523.0	0.42065009560229444
443.0	506.0	949.0	0.46680716543730244
35.0	2266.0	2301.0	0.015210777922642329
179.0	1043.0	1222.0	0.14648117839607203
47.0	326.0	373.0	0.1260053619302949
39.0	115.0	154.0	0.2532467532467532
45.0	141.0	186.0	0.24193548387096775
14.0	567.0	581.0	0.024096385542168676
33.0	1569.0	1602.0	0.020599250936329586
63.0	347.0	410.0	0.15365853658536585
81.0	140.0	221.0	0.3665158371040724
4.0	495.0	499.0	0.008016032064128256
26.0	1604.0	1630.0	0.015950920245398775
75.0	3124.0	3199.0	0.023444826508283837
30.0	99.0	129.0	0.23255813953488372
316.0	503.0	819.0	0.38583638583638585
71.0	279.0	350.0	0.20285714285714285
105.0	54.0	159.0	0.660377358490566
60.0	68.0	128.0	0.46875
65.0	536.0	601.0	0.10815307820299501
67.0	1845.0	1912.0	0.0350418410041841
272.0	73.0	345.0	0.7884057971014493
566.0	76.0	642.0	0.881619937694704
6.0	597.0	603.0	0.009950248756218905
34.0	2262.0	2296.0	0.014808362369337979
110.0	991.0	1101.0	0.09990917347865577
75.0	3266.0	3341.0	0.022448368751870697
9.0	7665.0	7674.0	0.0011727912431587178
18.0	252.0	270.0	0.06666666666666667
36.0	854.0	890.0	0.04044943820224719
2031.0	88.0	2119.0	0.9584709768758849
41.0	407.0	448.0	0.09151785714285714
30.0	183.0	213.0	0.14084507042253522
42.0	92.0	134.0	0.31343283582089554
74.0	444.0	518.0	0.14285714285714285
53.0	3625.0	3678.0	0.014410005437737902
8.0	203.0	211.0	0.037914691943127965
164.0	241.0	405.0	0.4049382716049383
14.0	2339.0	2353.0	0.005949851253718657
16.0	1147.0	1163.0	0.013757523645743766
15.0	1251.0	1266.0	0.011848341232227487
153.0	130.0	283.0	0.5406360424028268
11.0	2494.0	2505.0	0.004391217564870259
75.0	4628.0	4703.0	0.01594726770146715
684.0	360.0	1044.0	0.6551724137931034
115.0	183.0	298.0	0.3859060402684564
17.0	138.0	155.0	0.10967741935483871
12.0	838.0	850.0	0.01411764705882353
13.0	276.0	289.0	0.04498269896193772
100.0	3636.0	3736.0	0.02676659528907923
23.0	169.0	192.0	0.11979166666666667
172.0	529.0	701.0	0.24536376604850213
24.0	574.0	598.0	0.04013377926421405
69.0	3530.0	3599.0	0.019171992220061128
28.0	160.0	188.0	0.14893617021276595
11.0	1270.0	1281.0	0.00858704137392662
16.0	302.0	318.0	0.050314465408805034
80.0	120.0	200.0	0.4
82.0	188.0	270.0	0.3037037037037037
11.0	2623.0	2634.0	0.004176157934700076
9.0	1343.0	1352.0	0.006656804733727811
75.0	111.0	186.0	0.4032258064516129
10.0	628.0	638.0	0.01567398119122257
342.0	512.0	854.0	0.40046838407494145
45.0	2547.0	2592.0	0.017361111111111112
101.0	68.0	169.0	0.5976331360946746
35.0	171.0	206.0	0.16990291262135923
2.0	612.0	614.0	0.003257328990228013
3.0	1476.0	1479.0	0.002028397565922921
212.0	39.0	251.0	0.8446215139442231
26.0	354.0	380.0	0.06842105263157895
61.0	8731.0	8792.0	0.006938125568698817
52.0	199.0	251.0	0.20717131474103587
1331.0	82.0	1413.0	0.9419674451521586
60.0	109.0	169.0	0.35502958579881655
14.0	555.0	569.0	0.02460456942003515
12.0	1257.0	1269.0	0.009456264775413711
582.0	123.0	705.0	0.825531914893617
412.0	1101.0	1513.0	0.2723066754791804
4.0	2020.0	2024.0	0.001976284584980237
1.0	105.0	106.0	0.009433962264150943
378.0	21.0	399.0	0.9473684210526315
46.0	1433.0	1479.0	0.03110209601081812
6.0	420.0	426.0	0.014084507042253521
7.0	185.0	192.0	0.036458333333333336
45.0	60.0	105.0	0.42857142857142855
43.0	3528.0	3571.0	0.012041444973396808
142.0	378.0	520.0	0.27307692307692305
45.0	157.0	202.0	0.22277227722772278
37.0	66.0	103.0	0.3592233009708738
37.0	98.0	135.0	0.2740740740740741
19.0	1330.0	1349.0	0.014084507042253521
45.0	189.0	234.0	0.19230769230769232
57.0	92.0	149.0	0.3825503355704698
70.0	146.0	216.0	0.32407407407407407
241.0	315.0	556.0	0.43345323741007197
78.0	159.0	237.0	0.3291139240506329
79.0	33.0	112.0	0.7053571428571429
2099.0	53.0	2152.0	0.9753717472118959
14.0	457.0	471.0	0.029723991507430998
121.0	979.0	1100.0	0.11
481.0	164.0	645.0	0.7457364341085271
48.0	129.0	177.0	0.2711864406779661
102.0	607.0	709.0	0.14386459802538787
24.0	178.0	202.0	0.1188118811881188
358.0	69.0	427.0	0.8384074941451991
64.0	105.0	169.0	0.378698224852071
93.0	2454.0	2547.0	0.03651354534746761
31.0	337.0	368.0	0.08423913043478261
193.0	3099.0	3292.0	0.0586269744835966
18.0	102.0	120.0	0.15
132.0	696.0	828.0	0.15942028985507245
68.0	334.0	402.0	0.1691542288557214
53.0	84.0	137.0	0.38686131386861317
31.0	73.0	104.0	0.2980769230769231
48.0	483.0	531.0	0.0903954802259887
21.0	2937.0	2958.0	0.007099391480730223
201.0	902.0	1103.0	0.18223028105167724
39.0	90.0	129.0	0.3023255813953488
40.0	2309.0	2349.0	0.017028522775649212
21.0	1557.0	1578.0	0.013307984790874524
73.0	474.0	547.0	0.13345521023765997
5.0	1011.0	1016.0	0.004921259842519685
11039.0	379.0	11418.0	0.9668067962865651
60.0	185.0	245.0	0.24489795918367346
701.0	60.0	761.0	0.9211563731931669
19.0	93.0	112.0	0.16964285714285715
65.0	502.0	567.0	0.1146384479717813
21.0	1773.0	1794.0	0.011705685618729096
86.0	210.0	296.0	0.2905405405405405
30.0	147.0	177.0	0.1694915254237288
68.0	502.0	570.0	0.11929824561403508
25.0	220.0	245.0	0.10204081632653061
45.0	62.0	107.0	0.4205607476635514
42.0	1581.0	1623.0	0.025878003696857672
96.0	3801.0	3897.0	0.024634334103156273
8.0	2210.0	2218.0	0.0036068530207394047
39.0	276.0	315.0	0.12380952380952381
29.0	236.0	265.0	0.10943396226415095
81.0	14877.0	14958.0	0.005415162454873646
3.0	361.0	364.0	0.008241758241758242
1104.0	1008.0	2112.0	0.5227272727272727
49.0	306.0	355.0	0.13802816901408452
119.0	922.0	1041.0	0.1143131604226705
39.0	407.0	446.0	0.08744394618834081
69.0	99.0	168.0	0.4107142857142857
34.0	154.0	188.0	0.18085106382978725
26.0	771.0	797.0	0.03262233375156838
2.0	278.0	280.0	0.007142857142857143
67.0	574.0	641.0	0.10452418096723869
35.0	2375.0	2410.0	0.014522821576763486
202.0	571.0	773.0	0.2613195342820181
22.0	297.0	319.0	0.06896551724137931
88.0	91.0	179.0	0.49162011173184356
857.0	153.0	1010.0	0.8485148514851485
25.0	4292.0	4317.0	0.0057910586055130876
9.0	732.0	741.0	0.012145748987854251
87.0	202.0	289.0	0.30103806228373703
80.0	1486.0	1566.0	0.05108556832694764
30.0	3401.0	3431.0	0.008743806470416789
3.0	299.0	302.0	0.009933774834437087
411.0	88.0	499.0	0.8236472945891784
26.0	131.0	157.0	0.16560509554140126
375.0	514.0	889.0	0.421822272215973
39.0	1281.0	1320.0	0.029545454545454545
2550.0	175.0	2725.0	0.9357798165137615
49.0	196.0	245.0	0.2
80.0	1018.0	1098.0	0.07285974499089254
32.0	219.0	251.0	0.12749003984063745
221.0	315.0	536.0	0.4123134328358209
1382.0	115.0	1497.0	0.9231796927187709
66.0	605.0	671.0	0.09836065573770492
6.0	365.0	371.0	0.016172506738544475
97.0	74.0	171.0	0.5672514619883041
82.0	273.0	355.0	0.23098591549295774
13.0	364.0	377.0	0.034482758620689655
2.0	400.0	402.0	0.004975124378109453
234.0	64.0	298.0	0.785234899328859
773.0	124.0	897.0	0.8617614269788183
71.0	509.0	580.0	0.12241379310344827
52.0	2848.0	2900.0	0.01793103448275862
55.0	56.0	111.0	0.4954954954954955
50.0	126.0	176.0	0.2840909090909091
17.0	208.0	225.0	0.07555555555555556
25.0	78.0	103.0	0.24271844660194175
129.0	51.0	180.0	0.7166666666666667
138.0	34.0	172.0	0.8023255813953488
84.0	8189.0	8273.0	0.010153511422700351
59.0	461.0	520.0	0.11346153846153846
2192.0	58.0	2250.0	0.9742222222222222
58.0	129.0	187.0	0.31016042780748665
181.0	3174.0	3355.0	0.053949329359165424
1314.0	343.0	1657.0	0.7929993964996982
144.0	137.0	281.0	0.5124555160142349
40.0	96.0	136.0	0.29411764705882354
25.0	715.0	740.0	0.033783783783783786
26.0	216.0	242.0	0.10743801652892562
82.0	83.0	165.0	0.49696969696969695
36.0	102.0	138.0	0.2608695652173913
2552.0	1124.0	3676.0	0.6942328618063112
99.0	2909.0	3008.0	0.03291223404255319
306.0	306.0	612.0	0.5
47.0	1210.0	1257.0	0.03739061256961018
44.0	511.0	555.0	0.07927927927927927
31.0	640.0	671.0	0.046199701937406856
62.0	258.0	320.0	0.19375
2722.0	186.0	2908.0	0.9360385144429161
26.0	2837.0	2863.0	0.009081383164512749
33.0	193.0	226.0	0.14601769911504425
1016.0	104.0	1120.0	0.9071428571428571
37.0	1186.0	1223.0	0.03025347506132461
4955.0	471.0	5426.0	0.9131957242904534
84.0	464.0	548.0	0.15328467153284672
1237.0	305.0	1542.0	0.8022049286640727
49.0	61.0	110.0	0.44545454545454544
102.0	2654.0	2756.0	0.03701015965166909
66.0	141.0	207.0	0.3188405797101449
95.0	39.0	134.0	0.7089552238805971
59.0	68.0	127.0	0.4645669291338583
60.0	578.0	638.0	0.09404388714733543
41.0	265.0	306.0	0.13398692810457516
116.0	56.0	172.0	0.6744186046511628
79.0	166.0	245.0	0.3224489795918367
66.0	397.0	463.0	0.14254859611231102
38.0	1306.0	1344.0	0.028273809523809524
38.0	65.0	103.0	0.36893203883495146
19.0	100.0	119.0	0.15966386554621848
75.0	480.0	555.0	0.13513513513513514
13.0	160.0	173.0	0.07514450867052024
36.0	68.0	104.0	0.34615384615384615
27.0	123.0	150.0	0.18
49.0	6551.0	6600.0	0.007424242424242424
18.0	304.0	322.0	0.055900621118012424
808.0	91.0	899.0	0.8987764182424917
21.0	98.0	119.0	0.17647058823529413
90.0	1723.0	1813.0	0.049641478212906785
37.0	2694.0	2731.0	0.013548150860490663
182.0	664.0	846.0	0.21513002364066194
35.0	146.0	181.0	0.19337016574585636
49.0	11429.0	11478.0	0.004269036417494337
20.0	887.0	907.0	0.022050716648291068
87.0	497.0	584.0	0.14897260273972604
173.0	206.0	379.0	0.45646437994722955
2187.0	359.0	2546.0	0.8589945011783189
199.0	1094.0	1293.0	0.15390564578499613
33.0	451.0	484.0	0.06818181818181818
24.0	703.0	727.0	0.033012379642365884
54.0	7911.0	7965.0	0.006779661016949152
6.0	281.0	287.0	0.020905923344947737
58.0	1020.0	1078.0	0.05380333951762523
1137.0	193.0	1330.0	0.8548872180451128
18.0	1320.0	1338.0	0.013452914798206279
4.0	908.0	912.0	0.0043859649122807015
47.0	453.0	500.0	0.094
18.0	1138.0	1156.0	0.015570934256055362
389.0	471.0	860.0	0.45232558139534884
45.0	198.0	243.0	0.18518518518518517
78.0	60.0	138.0	0.5652173913043478
57.0	107.0	164.0	0.3475609756097561
23.0	207.0	230.0	0.1
4.0	124.0	128.0	0.03125
237.0	149.0	386.0	0.6139896373056994
32.0	2115.0	2147.0	0.014904517931998137
114.0	703.0	817.0	0.13953488372093023
40.0	1088.0	1128.0	0.03546099290780142
73.0	137.0	210.0	0.3476190476190476
58.0	1551.0	1609.0	0.036047234307022995
43.0	536.0	579.0	0.07426597582037997
6.0	331.0	337.0	0.017804154302670624
805.0	1781.0	2586.0	0.31129156999226604
53.0	228.0	281.0	0.18861209964412812
41.0	1161.0	1202.0	0.03410981697171381
26.0	87.0	113.0	0.23008849557522124
328.0	38.0	366.0	0.8961748633879781
84.0	1208.0	1292.0	0.06501547987616099
77.0	11786.0	11863.0	0.006490769619826351
55.0	331.0	386.0	0.14248704663212436
1619.0	104.0	1723.0	0.9396401625072548
26.0	589.0	615.0	0.04227642276422764
124.0	782.0	906.0	0.1368653421633554
72.0	1151.0	1223.0	0.058871627146361405
41.0	67.0	108.0	0.37962962962962965
516.0	936.0	1452.0	0.35537190082644626
45.0	1221.0	1266.0	0.035545023696682464
26.0	1560.0	1586.0	0.01639344262295082
50.0	408.0	458.0	0.1091703056768559
27.0	1069.0	1096.0	0.024635036496350366
206.0	341.0	547.0	0.376599634369287
50.0	189.0	239.0	0.20920502092050208
37.0	73.0	110.0	0.33636363636363636
22.0	90.0	112.0	0.19642857142857142
66.0	808.0	874.0	0.07551487414187644
22.0	250.0	272.0	0.08088235294117647
86.0	233.0	319.0	0.26959247648902823
47.0	1873.0	1920.0	0.024479166666666666
39.0	4338.0	4377.0	0.008910212474297465
29.0	1979.0	2008.0	0.01444223107569721
186.0	60.0	246.0	0.7560975609756098
14.0	93.0	107.0	0.1308411214953271
20.0	199.0	219.0	0.091324200913242
18.0	113.0	131.0	0.13740458015267176
34.0	128.0	162.0	0.20987654320987653
35.0	118.0	153.0	0.22875816993464052
77.0	372.0	449.0	0.1714922048997773
50.0	146.0	196.0	0.25510204081632654
72.0	37.0	109.0	0.6605504587155964
714.0	63.0	777.0	0.918918918918919
39.0	414.0	453.0	0.08609271523178808
31.0	250.0	281.0	0.1103202846975089
100.0	56.0	156.0	0.6410256410256411
45.0	176.0	221.0	0.20361990950226244
19.0	192.0	211.0	0.09004739336492891
15.0	219.0	234.0	0.0641025641025641
26.0	187.0	213.0	0.12206572769953052
18.0	1398.0	1416.0	0.012711864406779662
11.0	3087.0	3098.0	0.0035506778566817302
55.0	247.0	302.0	0.18211920529801323
621.0	57.0	678.0	0.915929203539823
18.0	93.0	111.0	0.16216216216216217
31.0	324.0	355.0	0.08732394366197183
41.0	253.0	294.0	0.13945578231292516
45.0	57.0	102.0	0.4411764705882353
36.0	1538.0	1574.0	0.022871664548919948
7.0	3933.0	3940.0	0.0017766497461928934
20.0	1702.0	1722.0	0.011614401858304297
32.0	237.0	269.0	0.11895910780669144
23.0	106.0	129.0	0.17829457364341086
65.0	188.0	253.0	0.25691699604743085
29.0	188.0	217.0	0.1336405529953917
39.0	61.0	100.0	0.39
32.0	77.0	109.0	0.29357798165137616
2.0	229.0	231.0	0.008658008658008658
22.0	1860.0	1882.0	0.011689691817215728
598.0	895.0	1493.0	0.40053583389149366
79.0	146.0	225.0	0.3511111111111111
127.0	175.0	302.0	0.4205298013245033
1724.0	141.0	1865.0	0.924396782841823
182.0	283.0	465.0	0.3913978494623656
32.0	72.0	104.0	0.3076923076923077
21.0	1101.0	1122.0	0.01871657754010695
19.0	1339.0	1358.0	0.013991163475699559
52.0	72.0	124.0	0.41935483870967744
553.0	1264.0	1817.0	0.30434782608695654
1.0	142.0	143.0	0.006993006993006993
14.0	141.0	155.0	0.09032258064516129
134.0	20.0	154.0	0.8701298701298701
38.0	90.0	128.0	0.296875
1335.0	3579.0	4914.0	0.27167277167277165
13.0	103.0	116.0	0.11206896551724138
430.0	438.0	868.0	0.49539170506912444
24.0	92.0	116.0	0.20689655172413793
169.0	1139.0	1308.0	0.12920489296636087
8.0	156.0	164.0	0.04878048780487805
464.0	179.0	643.0	0.7216174183514774
824.0	68.0	892.0	0.9237668161434978
98.0	1132.0	1230.0	0.07967479674796749
3.0	159.0	162.0	0.018518518518518517
196.0	55.0	251.0	0.7808764940239044
21.0	87.0	108.0	0.19444444444444445
51.0	3912.0	3963.0	0.012869038607115822
5.0	258.0	263.0	0.019011406844106463
32.0	219.0	251.0	0.12749003984063745
23.0	77.0	100.0	0.23
48.0	430.0	478.0	0.100418410041841
5.0	143.0	148.0	0.033783783783783786
35.0	596.0	631.0	0.0554675118858954
66.0	197.0	263.0	0.2509505703422053
40.0	9945.0	9985.0	0.00400600901352028
3.0	189.0	192.0	0.015625
1671.0	59.0	1730.0	0.9658959537572255
579.0	153.0	732.0	0.7909836065573771
62.0	3869.0	3931.0	0.015772068176036633
16.0	109.0	125.0	0.128
2.0	106.0	108.0	0.018518518518518517
54.0	65.0	119.0	0.453781512605042
6.0	175.0	181.0	0.03314917127071823
4.0	3127.0	3131.0	0.0012775471095496647
48.0	376.0	424.0	0.11320754716981132
27.0	147.0	174.0	0.15517241379310345
