	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD34-PE	Lin-PE-Cy5	CD123-PE-Cy7	CD90-BV421	Zombie	CD45RA-FITC	IL1RAP-APC	CD38-APC-cy7	Time	Well	Plate	Plate_Well	CD34_pos	CD38_pos	CD38_neg	IL1RAP_pos	CD45RA_pos	CD45RA_neg	CD123_pos	CD123_neg	CD90_pos	CD90_neg	lsc	hsc	mpp	lmpp	cmp	gmp	mep	unassigned	celltype
933	146736.89	103842.57	92607.0	50845.41	88697.96	37568.0	1038.77	1008.25006	445.81003	352.0	2223.0	283.62	1392.8	4220.0	39863.8	G24	AS-198	AS-198_G24	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
934	151172.1	99325.42	99745.0	40612.47	80330.15	33133.0	651.82	555.9	473.06003	360.0	1168.0	359.31	1894.4	5138.4	40078.0	H24	AS-198	AS-198_H24	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
935	113872.5	93030.84	80218.0	33690.75	85173.67	25923.0	453.44	394.58002	570.07	300.0	2966.0	4777.17	1040.0	4001.6	40306.9	H23	AS-198	AS-198_H23	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
936	156076.2	108824.26	93992.0	73468.89	85324.42	56430.0	752.10004	1394.11	974.46	893.0	3140.0	3878.46	2244.8	4399.2	40500.8	H22	AS-198	AS-198_H22	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
937	172699.2	111643.93	101376.0	62482.53	93430.12	43828.0	1426.81	454.53	830.58	714.0	2876.0	465.45	749.60004	7856.0	40724.8	H21	AS-198	AS-198_H21	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
938	100522.8	92748.914	71029.0	41143.17	77637.75	34730.0	463.25	525.38	180.94	176.0	2184.0	194.01	784.8	4028.0	40975.2	H20	AS-198	AS-198_H20	True	True	False	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	MEP
939	145561.5	100988.97	94461.0	56554.35	85577.14	43310.0	295.39	283.4	510.12003	349.0	1372.0	160.95	1364.0	7104.0	41159.4	H19	AS-198	AS-198_H19	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
940	156043.8	102521.164	99750.0	51930.3	85270.2	39912.0	506.85	1128.15	1213.17	633.0	3753.0	4557.06	1268.0	7212.0	41405.7	H18	AS-198	AS-198_H18	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
941	144412.2	96755.11	97816.0	48248.46	84677.07	37342.0	540.64	720.49005	783.71	782.0	3314.0	4963.35	1338.4	3299.2	41660.1	H17	AS-198	AS-198_H17	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
942	155909.7	106104.99	96298.0	49921.47	91025.914	35942.0	482.87003	456.71002	438.18002	842.0	1856.0	145.29	674.4	5571.2	41846.6	H16	AS-198	AS-198_H16	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
943	149326.2	101402.38	96509.0	49623.93	86830.61	37454.0	625.66003	491.59003	637.65	395.0	2922.0	4842.42	1452.8	4736.0	42062.7	H15	AS-198	AS-198_H15	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
944	119291.4	101074.125	77348.0	24384.36	82073.52	19471.0	1214.26	321.55002	655.09	97.0	1408.0	39.15	1021.60004	7274.4	42347.0	H14	AS-198	AS-198_H14	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
945	149036.39	98411.56	99249.0	47368.89	82193.54	37769.0	383.68002	565.71	888.35004	394.0	2937.0	6486.72	1564.8	4307.2	42554.9	H13	AS-198	AS-198_H13	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
946	162639.0	103834.44	102651.0	74315.4	86860.12	56071.0	1243.6901	804.42004	572.25	531.0	3044.0	568.98	1346.4	7444.8003	42792.5	H12	AS-198	AS-198_H12	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
947	156103.2	111426.26	91813.0	63673.56	82654.805	50486.0	1676.42	716.13	872.0	1149.0	2621.0	389.76	1761.6	9043.2	42993.6	H11	AS-198	AS-198_H11	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
948	137529.0	103095.23	87425.0	88766.1	96819.09	60085.0	991.9	903.61005	684.52	621.0	2967.0	2728.32	961.60004	4356.0	43221.1	H10	AS-198	AS-198_H10	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
949	119977.195	90664.94	86724.0	34732.14	79161.35	28754.0	748.83	450.17	430.55002	338.0	2783.0	600.3	558.4	3156.8	43550.9	H9	AS-198	AS-198_H9	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
950	155736.89	103963.125	98173.0	53680.742	85070.88	41354.0	587.51	608.22003	829.49005	410.0	3846.0	2893.62	1044.8	4348.8003	43754.2	I9	AS-198	AS-198_I9	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
951	127693.8	98727.54	84764.0	48202.35	84051.445	37584.0	861.10004	752.10004	392.40002	548.0	1795.0	335.82	1032.0	5767.2	44023.3	I8	AS-198	AS-198_I8	True	True	False	False	False	True	False	True	True	False	False	False	False	False	False	False	True	False	MEP
952	123009.3	95150.57	84724.0	46391.01	80920.96	37571.0	841.48004	1074.74	942.85004	653.0	2966.0	5902.95	1078.4	4989.6	44256.8	I7	AS-198	AS-198_I7	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
953	134676.0	96095.97	91847.0	46087.38	84606.92	35699.0	509.03003	498.13	441.45	344.0	2988.0	4194.27	1040.0	4260.8003	44503.0	I6	AS-198	AS-198_I6	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
954	152188.2	98971.04	100775.0	49730.94	83348.26	39103.0	564.62	619.12	1355.9601	477.0	3580.0	5040.78	1227.2001	6511.2	44707.6	I5	AS-198	AS-198_I5	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
955	102354.3	93367.45	71844.0	59226.992	84856.375	45742.0	784.80005	409.84003	367.33002	404.0	369.0	1522.5	350.4	600.8	44942.7	I4	AS-198	AS-198_I4	True	False	True	False	True	False	False	True	False	True	False	False	False	True	False	False	False	False	LMPP
956	168480.89	106495.54	103681.0	62289.39	87632.78	46583.0	595.14	592.96	879.63	716.0	3669.0	4900.71	1369.6	5706.4	45173.7	I3	AS-198	AS-198_I3	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
957	166287.6	107189.25	101669.0	49601.31	85409.12	38060.0	850.2	744.47003	409.84003	589.0	2228.0	296.67	1444.0	5500.0	45449.4	I2	AS-198	AS-198_I2	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
958	148469.39	102697.664	94745.0	90355.59	92423.05	64070.0	2280.28	1907.5	413.11002	1658.0	8322.0	1665.18	3348.8	1956.0	45638.9	I1	AS-198	AS-198_I1	True	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	False	False	LSC
959	145377.0	97664.11	97553.0	50011.95	84092.34	38976.0	481.78003	614.76	733.57	425.0	4625.0	6863.43	1039.2001	5032.8003	45877.1	J1	AS-198	AS-198_J1	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
960	136329.3	99568.45	89732.0	49871.88	83496.914	39144.0	488.32	152.6	349.89	533.0	944.0	4211.67	578.4	2840.0	46080.1	J2	AS-198	AS-198_J2	True	False	True	False	True	False	False	True	True	False	False	False	False	False	False	False	False	True	unassigned
961	122787.0	101418.74	79344.0	63067.17	88711.77	46591.0	452.35	1050.76	923.23004	505.0	2733.0	4114.23	1504.8	6192.8003	46304.6	J3	AS-198	AS-198_J3	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
962	172545.3	116767.99	96841.0	69408.6	99705.45	45622.0	468.7	977.73004	1495.4801	501.0	3471.0	5067.75	1600.8	9323.2	46528.1	J4	AS-198	AS-198_J4	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
963	174695.39	126152.43	90754.0	76512.15	98468.28	50923.0	840.39	1263.31	589.69	1275.0	2714.0	415.86002	2048.8	6430.4	46786.5	J5	AS-198	AS-198_J5	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
964	123389.09	93983.42	86041.0	41893.98	80868.43	33951.0	719.4	337.90002	550.45	294.0	2101.0	4082.04	1748.0	4852.0	47000.5	J6	AS-198	AS-198_J6	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
965	169175.7	113825.914	97404.0	83498.25	92915.1	58894.0	744.47003	1357.05	782.62	678.0	8448.0	3776.67	1818.4	2951.2	47257.9	J7	AS-198	AS-198_J7	True	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	False	False	LSC
966	133664.39	94385.57	92809.0	58549.26	80089.43	47910.0	501.40002	894.89	1143.41	266.0	2047.0	4109.0103	921.60004	3243.2	47467.4	J8	AS-198	AS-198_J8	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
967	144271.8	103501.84	91351.0	62934.93	89053.3	46315.0	595.14	1469.3201	1059.48	443.0	4212.0	5224.35	1706.4	5363.2	47676.7	J9	AS-198	AS-198_J9	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
968	132569.1	94934.75	91516.0	41822.64	78152.57	35071.0	1046.4	881.81	1056.2101	629.0	1671.0	293.19	1405.6	3230.4001	47915.8	J10	AS-198	AS-198_J10	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
969	142917.3	101204.01	92548.0	55664.34	82964.19	43971.0	479.6	244.16	1110.7101	269.0	3470.0	4133.37	1152.0	2497.6	48127.8	I10	AS-198	AS-198_I10	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
970	81198.9	90493.164	58805.0	48783.51	83376.62	38345.0	548.27	849.11005	982.09	245.0	2522.0	5229.57	1204.0	5601.6	48390.6	I11	AS-198	AS-198_I11	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
971	141719.39	99989.46	92887.0	53653.77	81257.45	43273.0	468.7	83.93	1329.8	450.0	2993.0	6188.31	671.2	3498.4001	48621.8	I12	AS-198	AS-198_I12	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
972	175274.1	112293.86	102292.0	60279.69	94155.68	41957.0	746.65	878.54004	1887.88	603.0	3432.0	5987.34	615.2	5037.6	48852.3	I13	AS-198	AS-198_I13	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
973	178364.69	112927.08	103512.0	64319.97	93471.26	45097.0	849.11005	1135.78	914.51	665.0	4917.0	6665.07	1796.8	5367.2	49159.3	I14	AS-198	AS-198_I14	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
974	144412.2	97721.18	96849.0	56750.97	80777.35	46043.0	867.64	300.84	430.55002	529.0	3675.0	416.73	161.6	2818.4001	49380.7	I15	AS-198	AS-198_I15	True	False	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	False	HSC
975	144198.89	96846.84	97579.0	49290.72	84109.69	38406.0	659.45	661.63	504.67	312.0	2733.0	4772.82	1100.8	3262.4001	49596.8	I16	AS-198	AS-198_I16	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
976	155875.5	100402.555	101745.0	53453.67	88592.88	39542.0	722.67004	1364.68	895.98004	400.0	2916.0	4238.64	1527.2001	4513.6	49802.8	I17	AS-198	AS-198_I17	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
977	130121.09	93740.98	90970.0	35322.87	81981.79	28237.0	459.98	644.19	2699.9302	268.0	925.0	3822.78	1009.60004	5988.0	50007.6	I18	AS-198	AS-198_I18	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
978	182084.39	121779.82	97989.0	108785.67	100075.484	71240.0	2984.4202	1203.36	1487.8501	563.0	3834.0	4512.69	2403.2	5960.0	50246.4	I19	AS-198	AS-198_I19	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
979	129016.8	92209.53	91696.0	57772.35	79110.91	47859.0	558.08	579.88	537.37	247.0	2483.0	5060.79	560.8	3660.0	50493.3	I20	AS-198	AS-198_I20	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
980	143276.39	98224.41	95595.0	41061.39	84122.65	31989.0	1063.8401	701.96	318.28	56.0	1577.0	49.59	645.60004	5138.4	50706.3	I21	AS-198	AS-198_I21	True	True	False	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	MEP
981	179487.89	125864.49	93457.0	90955.89	96604.516	61704.0	1277.48	770.63	830.58	582.0	3307.0	393.24	1906.4	10763.2	50894.6	I22	AS-198	AS-198_I22	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
982	131537.7	97212.94	88676.0	51874.62	83033.86	40943.0	851.29004	-31.61	700.87	530.0	2842.0	1737.39	557.60004	1746.4	51126.4	I23	AS-198	AS-198_I23	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	unassigned
983	109639.8	101841.914	70554.0	63725.76	87537.61	47709.0	1142.3201	638.74	377.14	798.0	1959.0	419.34	1454.4	5840.8003	51331.8	I24	AS-198	AS-198_I24	True	True	False	True	False	True	False	True	True	False	False	False	False	False	False	False	True	False	MEP
984	131697.0	97437.25	88579.0	33919.56	85854.79	25892.0	601.68	90.47	526.47003	447.0	1419.0	274.92	837.60004	4385.6	51517.9	J24	AS-198	AS-198_J24	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
985	128162.695	95611.4	87848.0	53594.61	84686.59	41475.0	698.69	1019.15	883.99005	370.0	3017.0	5248.71	882.4	5203.2	51735.8	J23	AS-198	AS-198_J23	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
986	121610.695	99963.37	79728.0	80585.49	90927.51	58082.0	494.86002	1049.67	599.5	628.0	3484.0	4653.63	954.4	2557.6	51981.9	J22	AS-198	AS-198_J22	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	unassigned
987	131627.7	93447.805	92312.0	45871.62	84773.63	35462.0	600.59	665.99	474.15002	227.0	2111.0	2269.83	1212.0	6388.8003	52222.2	J21	AS-198	AS-198_J21	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
988	137946.6	99106.21	91220.0	44194.26	84801.63	34154.0	438.18002	361.88	1169.5701	520.0	2799.0	5282.64	1344.8	6749.6	52446.3	J20	AS-198	AS-198_J20	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
989	124109.09	96609.07	84191.0	32027.31	85004.945	24692.0	592.96	1026.78	1221.89	495.0	2486.0	4469.19	1691.2001	4838.4	52652.4	J19	AS-198	AS-198_J19	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
990	129548.695	94182.74	90145.0	46678.98	81557.86	37509.0	490.5	620.21	477.42	500.0	2626.0	1930.53	783.2	3901.6	52892.8	J18	AS-198	AS-198_J18	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
991	154083.6	101872.63	99124.0	59745.51	85050.76	46037.0	514.48004	930.86005	669.26	476.0	4486.0	4991.19	1412.8	5529.6	53149.3	J17	AS-198	AS-198_J17	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
992	151339.5	100267.76	98917.0	71250.39	82626.4	56513.0	568.98004	1137.9601	481.78003	399.0	3601.0	5511.45	973.60004	4749.6	53362.9	J16	AS-198	AS-198_J16	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
993	193752.89	116458.234	109033.0	73854.3	88447.55	54723.0	918.87006	930.86005	545.0	944.0	4816.0	2628.27	468.0	3508.0	53606.2	J15	AS-198	AS-198_J15	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
994	106448.4	90972.19	76685.0	32338.77	80236.0	26414.0	720.49005	398.94	552.63	496.0	1638.0	179.22	1140.8	4607.2	53818.6	J14	AS-198	AS-198_J14	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
995	99011.695	89823.234	72240.0	33826.47	77352.72	28659.0	440.36002	970.10004	463.25	147.0	2120.0	2579.55	591.2	1680.8	54029.7	J13	AS-198	AS-198_J13	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
996	118099.8	95194.49	81305.0	32932.11	86808.734	24862.0	489.41	768.45	516.66003	432.0	1962.0	2290.71	887.2	5264.0	54267.3	J12	AS-198	AS-198_J12	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
997	142426.8	100807.66	92593.0	49671.78	82943.664	39247.0	546.09	888.35004	655.09	387.0	3136.0	4437.87	434.4	3175.2	54511.9	J11	AS-198	AS-198_J11	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
998	129744.9	94368.31	90104.0	39240.48	81407.55	31590.0	560.26	848.02	564.62	654.0	1659.0	177.48	1502.4	7772.0	54771.8	K11	AS-198	AS-198_K11	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
999	161782.2	110797.64	95693.0	55332.87	94862.14	38227.0	5247.2603	681.25	941.76	681.0	3972.0	6832.98	1604.8	3884.0	55010.8	K10	AS-198	AS-198_K10	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
1000	166303.8	107841.42	101064.0	65448.36	89682.055	47827.0	1131.42	639.83	1098.7201	307.0	1918.0	393.24	1077.6	13925.601	55262.8	K9	AS-198	AS-198_K9	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
1001	168422.39	106729.29	103418.0	60543.3	87048.68	45581.0	610.4	406.57	753.19	772.0	4145.0	6852.99	745.60004	5488.8003	55483.5	K8	AS-198	AS-198_K8	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
1002	131552.1	106729.53	80778.0	78772.414	88938.4	58045.0	1940.2001	815.32	647.46	200.0	2033.0	345.39	1392.8	7807.2	55726.3	K7	AS-198	AS-198_K7	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
1003	179396.1	113790.055	103321.0	102333.75	95275.61	70391.0	598.41003	1187.01	673.62	648.0	4991.0	5606.2803	1424.0	5295.2	55939.1	K6	AS-198	AS-198_K6	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
1004	161948.7	108545.5	97779.0	58545.78	84719.39	45289.0	681.25	806.60004	602.77	925.0	2679.0	286.23	1319.2001	5769.6	56155.6	K5	AS-198	AS-198_K5	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
1005	125193.59	94463.11	86856.0	39429.27	80444.445	32122.0	706.32	312.83002	547.18	205.0	1319.0	533.31	367.2	2647.2	56360.4	K4	AS-198	AS-198_K4	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
1006	126973.8	100561.38	82749.0	78668.01	98792.52	52186.0	403.30002	987.54004	276.86002	1142.0	3257.0	383.67	1839.2001	1386.4	56593.6	K3	AS-198	AS-198_K3	True	False	True	True	False	True	False	True	True	False	True	True	False	False	False	False	False	False	HSC
1007	138153.6	106366.63	85121.0	76465.17	85736.66	58449.0	2370.75	741.2	685.61005	290.0	2817.0	412.38	1591.2001	10306.4	56836.8	K2	AS-198	AS-198_K2	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
1008	127700.09	94849.53	88234.0	46237.02	83453.305	36310.0	408.75	154.78	183.12001	53.0	119.0	297.54	292.80002	1572.0	57046.6	K1	AS-198	AS-198_K1	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
1009	146373.3	101279.836	94715.0	54531.6	85425.68	41835.0	673.62	555.9	812.05005	372.0	1881.0	295.8	1500.0	9232.0	57285.3	L1	AS-198	AS-198_L1	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
1010	89022.59	86745.94	67256.0	50437.38	82580.87	40027.0	735.75	59.95	475.24002	533.0	2499.0	576.81	509.6	2687.2	57477.3	L2	AS-198	AS-198_L2	True	False	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	False	HSC
1011	138891.6	102420.32	88873.0	56903.22	84235.95	44271.0	708.5	964.65	434.91	631.0	2686.0	2884.05	882.4	1776.8	57708.6	L3	AS-198	AS-198_L3	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	unassigned
1012	139400.1	95845.695	95317.0	49938.0	84266.37	38838.0	649.64	751.01	844.75	728.0	3734.0	5610.63	1404.0	6750.4	57917.0	L4	AS-198	AS-198_L4	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
1013	139665.6	100973.25	90649.0	53689.44	84307.93	41735.0	694.33	1093.27	696.51	-41.0	2800.0	2703.09	1379.2001	6352.0	58129.6	L5	AS-198	AS-198_L5	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
1014	128412.0	92968.58	90521.0	45892.5	81139.86	37067.0	721.58	519.93	717.22003	195.0	2662.0	3513.93	1196.8	2824.8	58368.9	L6	AS-198	AS-198_L6	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
1015	130185.0	92431.58	92304.0	46607.64	77530.734	39397.0	1139.05	715.04004	128.62001	492.0	1784.0	222.72	462.4	118.4	58630.0	L7	AS-198	AS-198_L7	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
1016	102923.09	90907.68	74198.0	34499.85	78194.1	28915.0	798.97003	583.15	429.46002	418.0	988.0	145.29	181.6	1668.0	58881.5	L8	AS-198	AS-198_L8	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
1017	166325.39	102868.945	105963.0	62390.31	84493.54	48392.0	665.99	167.86	585.33	780.0	3945.0	4578.81	1301.6	6160.0	59086.3	L9	AS-198	AS-198_L9	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
1018	123297.3	97669.73	82732.0	47034.81	83465.75	36931.0	582.06	1091.0901	548.27	328.0	2022.0	2355.96	1247.2001	3370.4001	59300.0	L10	AS-198	AS-198_L10	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
1019	134831.7	97548.46	90584.0	49541.28	83422.94	38919.0	446.90002	852.38	1729.8301	449.0	3503.0	3833.22	1336.8	3536.8	59531.7	L11	AS-198	AS-198_L11	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
1020	173440.8	120407.8	94401.0	75757.86	92519.37	53663.0	866.55005	752.10004	449.08002	1094.0	2403.0	425.43	516.8	5344.0	59750.9	L12	AS-198	AS-198_L12	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
1021	123161.4	95394.33	84612.0	46069.11	82611.03	36547.0	535.19	287.76	409.84003	722.0	3215.0	3554.82	547.2	3044.8	59987.1	K12	AS-198	AS-198_K12	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
1022	114465.59	94951.18	79005.0	38639.31	85552.41	29599.0	619.12	490.5	319.37	278.0	1996.0	503.73	307.2	1792.0	60199.0	K13	AS-198	AS-198_K13	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
1023	149713.2	109797.4	89361.0	77667.51	86784.85	58651.0	525.38	948.30005	921.05005	815.0	4037.0	4384.8	1734.4	8457.601	60400.7	K14	AS-198	AS-198_K14	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
1024	179136.0	110981.62	105782.0	71627.1	90913.836	51633.0	1015.88	1196.8201	789.16003	686.0	3068.0	602.04	987.2	9852.0	60633.2	K15	AS-198	AS-198_K15	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
1025	151092.89	99934.64	99085.0	53595.48	83663.234	41983.0	534.10004	587.51	628.93	596.0	2671.0	3574.83	1544.8	3758.4001	60889.0	K16	AS-198	AS-198_K16	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
1026	174685.5	109388.75	104656.0	87889.14	91748.89	62779.0	1067.11	1341.79	586.42004	355.0	4542.0	2541.27	887.2	2868.0	61164.2	K17	AS-198	AS-198_K17	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
1027	119368.8	92729.69	84363.0	42330.72	77935.33	35596.0	647.46	650.73004	586.42004	610.0	1621.0	222.72	334.4	3426.4001	61358.8	K18	AS-198	AS-198_K18	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
1028	128389.5	95216.98	88368.0	43913.25	86900.96	33117.0	418.56	771.72003	1319.99	618.0	3538.0	4080.3	1611.2001	7265.6	61647.9	K19	AS-198	AS-198_K19	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
1029	121983.3	95642.734	83585.0	34194.48	79531.87	28177.0	638.74	1054.03	455.62003	392.0	1553.0	751.68	1452.8	4548.0	61870.2	K20	AS-198	AS-198_K20	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
1030	121330.8	95278.17	83456.0	37946.79	86033.375	28906.0	704.14	1155.4	521.02	159.0	1448.0	1974.9	809.60004	2554.4001	62080.1	K21	AS-198	AS-198_K21	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
1031	150780.6	102170.87	96716.0	64641.87	85794.68	49378.0	635.47003	1229.52	827.31	662.0	3017.0	1750.4401	1776.8	6948.0	62322.0	K22	AS-198	AS-198_K22	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
1032	132486.3	96161.59	90292.0	40823.88	81453.87	32846.0	624.57	300.84	517.75	515.0	3247.0	1575.5701	650.4	2778.4001	62556.7	K23	AS-198	AS-198_K23	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	unassigned
1033	135191.7	99961.91	88633.0	45781.14	82328.93	36443.0	494.86002	752.10004	819.68005	254.0	2029.0	4039.41	1534.4	5480.0	62768.7	K24	AS-198	AS-198_K24	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
1034	158134.5	114198.375	90750.0	73968.27	91439.71	53014.0	802.24005	812.05005	1026.78	947.0	2928.0	301.02	1923.2001	12642.4	62993.7	L24	AS-198	AS-198_L24	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
1035	119235.59	96973.53	80581.0	66144.36	84291.08	51427.0	434.91	524.29004	500.31003	414.0	2612.0	4740.63	772.0	3665.6	63177.3	L23	AS-198	AS-198_L23	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
1036	145224.0	101871.01	93426.0	54692.55	83893.07	42725.0	654.0	201.65001	877.45	203.0	5157.0	7115.73	854.4	3591.2	63443.8	L22	AS-198	AS-198_L22	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
1037	128213.09	92683.29	90659.0	39856.44	79700.73	32773.0	1025.6901	249.61	374.96002	298.0	1760.0	82.65	334.4	1391.2001	63663.4	L21	AS-198	AS-198_L21	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
