	Plate_Well	celltype
2408	AS-187_E24	unassigned
2409	AS-187_F24	CD14neg_mono
2410	AS-187_F23	unassigned
2411	AS-187_F22	CD14neg_mono
2412	AS-187_F21	CD14neg_mono
2413	AS-187_F20	CD14neg_mono
2414	AS-187_F19	CD14neg_mono
2415	AS-187_F18	CD14neg_mono
2416	AS-187_F17	CD14neg_mono
2417	AS-187_F16	CD14neg_mono
2418	AS-187_F15	CD14neg_mono
2419	AS-187_F14	CD14neg_mono
2420	AS-187_F13	CD14neg_mono
2421	AS-187_F12	CD14neg_mono
2422	AS-187_F11	CD14neg_mono
2423	AS-187_F10	CD14neg_mono
2424	AS-187_F9	CD14neg_mono
2425	AS-187_F8	CD14neg_mono
2426	AS-187_F7	unassigned
2427	AS-187_G7	CD14neg_mono
2428	AS-187_G6	CD14neg_mono
2429	AS-187_G5	CD14neg_mono
2430	AS-187_G4	CD14neg_mono
2431	AS-187_G3	CD14neg_mono
2432	AS-187_G2	nBC
2433	AS-187_G1	CD14neg_mono
2434	AS-187_H1	CD14neg_mono
2435	AS-187_H2	CD14neg_mono
2436	AS-187_H3	CD14neg_mono
2437	AS-187_H4	unassigned
2438	AS-187_H5	CD14neg_mono
2439	AS-187_H6	CD14neg_mono
2440	AS-187_H7	CD14neg_mono
2441	AS-187_H8	CD14neg_mono
2442	AS-187_G8	CD14neg_mono
2443	AS-187_G9	CD14neg_mono
2444	AS-187_G10	CD14neg_mono
2445	AS-187_G11	CD14neg_mono
2446	AS-187_G12	CD14neg_mono
2447	AS-187_G13	CD14neg_mono
2448	AS-187_G14	CD14neg_mono
2449	AS-187_G15	CD14neg_mono
2450	AS-187_G16	CD14neg_mono
2451	AS-187_G17	CD14neg_mono
2452	AS-187_G18	CD14neg_mono
2453	AS-187_G19	unassigned
2454	AS-187_G20	CD14neg_mono
2455	AS-187_G21	CD14neg_mono
2456	AS-187_G22	CD14neg_mono
2457	AS-187_G23	CD14neg_mono
2458	AS-187_G24	CD14neg_mono
2459	AS-187_H24	CD14neg_mono
2460	AS-187_H23	CD14neg_mono
2461	AS-187_H22	CD14neg_mono
2462	AS-187_H21	CD14neg_mono
2463	AS-187_H20	CD14neg_mono
2464	AS-187_H19	CD14neg_mono
2465	AS-187_H18	CD14neg_mono
2466	AS-187_H17	CD14neg_mono
2467	AS-187_H16	CD14neg_mono
2468	AS-187_H15	CD14neg_mono
2469	AS-187_H14	CD14neg_mono
2470	AS-187_H13	CD14neg_mono
2471	AS-187_H12	CD14neg_mono
2472	AS-187_H11	CD14neg_mono
2473	AS-187_H10	CD14neg_mono
2474	AS-187_H9	CD14neg_mono
2475	AS-187_I9	CD14neg_mono
2476	AS-187_I8	CD14neg_mono
2477	AS-187_I7	CD14neg_mono
2478	AS-187_I6	CD14neg_mono
2479	AS-187_I5	CD14neg_mono
2480	AS-187_I4	CD14neg_mono
2481	AS-187_I3	CD14neg_mono
2482	AS-187_I2	CD14neg_mono
2483	AS-187_I1	CD14neg_mono
2484	AS-187_J1	CD14neg_mono
2485	AS-187_J2	CD14neg_mono
2486	AS-187_J3	CD14neg_mono
2487	AS-187_J4	CD14neg_mono
2488	AS-187_J5	unassigned
2489	AS-187_J6	CD14neg_mono
2490	AS-187_J7	CD14neg_mono
2491	AS-187_J8	CD14neg_mono
2492	AS-187_J9	unassigned
2493	AS-187_J10	unassigned
2494	AS-187_I10	CD14neg_mono
2495	AS-187_I11	CD14neg_mono
2496	AS-187_I12	CD14neg_mono
2497	AS-187_I13	CD14neg_mono
2498	AS-187_I14	CD14neg_mono
2499	AS-187_I15	unassigned
2500	AS-187_I16	CD14neg_mono
2501	AS-187_I17	CD14neg_mono
2502	AS-187_I18	unassigned
2503	AS-187_I19	CD14neg_mono
2504	AS-187_I20	CD14neg_mono
2505	AS-187_I21	CD14neg_mono
2506	AS-187_I22	CD14neg_mono
2507	AS-187_I23	CD14neg_mono
2508	AS-187_I24	CD14neg_mono
2509	AS-187_J24	CD14neg_mono
2510	AS-187_J23	CD14neg_mono
2511	AS-187_J22	CD14neg_mono
2512	AS-187_J21	CD14neg_mono
2513	AS-187_J20	unassigned
2514	AS-187_J19	CD14neg_mono
2515	AS-187_J18	CD14neg_mono
2516	AS-187_J17	CD14neg_mono
2517	AS-187_J16	CD14neg_mono
2518	AS-187_J15	CD14neg_mono
2519	AS-187_J14	CD14neg_mono
2520	AS-187_J13	CD14neg_mono
2521	AS-187_J12	CD14neg_mono
2522	AS-187_J11	CD14neg_mono
2523	AS-187_K11	unassigned
2524	AS-187_K10	CD14neg_mono
2525	AS-187_K9	CD14neg_mono
2526	AS-187_K8	CD14neg_mono
2527	AS-187_K7	CD14neg_mono
2528	AS-187_K6	CD14neg_mono
2529	AS-187_K5	CD14neg_mono
2530	AS-187_K4	CD14neg_mono
2531	AS-187_K3	CD14neg_mono
2532	AS-187_K2	CD14neg_mono
2533	AS-187_K1	CD14neg_mono
2534	AS-187_L1	CD14neg_mono
2535	AS-187_L2	CD14neg_mono
2536	AS-187_L3	CD14neg_mono
2537	AS-187_L4	CD14neg_mono
2538	AS-187_L5	CD14neg_mono
2539	AS-187_L6	CD14neg_mono
2540	AS-187_L7	NE
2541	AS-187_L8	unassigned
2542	AS-187_L9	CD14neg_mono
2543	AS-187_L10	CD14neg_mono
2544	AS-187_L11	CD14neg_mono
2545	AS-187_L12	CD14neg_mono
2546	AS-187_K12	CD14neg_mono
2547	AS-187_K13	CD14neg_mono
2548	AS-187_K14	CD14neg_mono
2549	AS-187_K15	CD14neg_mono
2550	AS-187_K16	CD14neg_mono
2551	AS-187_K17	CD14neg_mono
2552	AS-187_K18	CD14neg_mono
2553	AS-187_K19	CD14neg_mono
2554	AS-187_K20	CD14neg_mono
2555	AS-187_K21	CD14neg_mono
2556	AS-187_K22	CD14neg_mono
2557	AS-187_K23	CD14neg_mono
2558	AS-187_K24	NE
2559	AS-187_L24	CD14neg_mono
2560	AS-187_L23	CD14neg_mono
2561	AS-187_L22	CD14neg_mono
2562	AS-187_L21	CD14neg_mono
2563	AS-187_L20	CD14neg_mono
2564	AS-187_L19	CD14neg_mono
2565	AS-187_L18	CD14neg_mono
2566	AS-187_L17	unassigned
2567	AS-187_L16	CD14neg_mono
2568	AS-187_L15	CD14neg_mono
2569	AS-187_L14	CD14neg_mono
2570	AS-187_L13	CD14neg_mono
2571	AS-187_M13	CD14neg_mono
2572	AS-187_M12	CD14neg_mono
2573	AS-187_M11	CD14neg_mono
2574	AS-187_M10	CD14neg_mono
2575	AS-187_M9	CD14neg_mono
2576	AS-187_M8	CD14neg_mono
2577	AS-187_M7	CD14neg_mono
2578	AS-187_M6	CD14neg_mono
2579	AS-187_M5	CD14neg_mono
2580	AS-187_M4	CD14neg_mono
2581	AS-187_M3	CD14neg_mono
2582	AS-187_M2	CD14neg_mono
2583	AS-187_M1	CD14neg_mono
2584	AS-187_N1	CD14neg_mono
2585	AS-187_N2	unassigned
2586	AS-187_N3	CD14neg_mono
2587	AS-187_N4	CD14neg_mono
2588	AS-187_N5	CD14neg_mono
2589	AS-187_N6	CD14neg_mono
2590	AS-187_N7	CD14neg_mono
2591	AS-187_N8	CD14neg_mono
2592	AS-187_N9	CD14neg_mono
2593	AS-187_N10	CD14neg_mono
2594	AS-187_N11	CD14neg_mono
2595	AS-187_N12	CD14neg_mono
2596	AS-187_N13	CD14neg_mono
2597	AS-187_N14	CD14neg_mono
2598	AS-187_M14	CD14neg_mono
2599	AS-187_M15	CD14neg_mono
2600	AS-187_M16	unassigned
2601	AS-187_M17	CD14neg_mono
2602	AS-187_M18	CD14neg_mono
2603	AS-187_M19	CD14neg_mono
2604	AS-187_M20	CD14neg_mono
2605	AS-187_M21	CD14neg_mono
2606	AS-187_M22	CD14pos_mono
2607	AS-187_M23	CD14neg_mono
2608	AS-187_M24	CD14neg_mono
2609	AS-187_N24	unassigned
2610	AS-187_N23	CD14neg_mono
2611	AS-187_N22	CD14neg_mono
2612	AS-187_N21	CD14neg_mono
2613	AS-187_N20	CD14neg_mono
2614	AS-187_N19	CD14neg_mono
2615	AS-187_N18	CD14neg_mono
2616	AS-187_N17	CD14neg_mono
2617	AS-187_N16	unassigned
2618	AS-187_N15	CD14neg_mono
2619	AS-187_O15	CD14neg_mono
2620	AS-187_O14	CD14neg_mono
2621	AS-187_O13	CD14neg_mono
2622	AS-187_O12	CD14neg_mono
2623	AS-187_O11	CD14neg_mono
2624	AS-187_O10	CD14neg_mono
2625	AS-187_O9	CD14neg_mono
2626	AS-187_O8	CD14neg_mono
2627	AS-187_O7	CD14neg_mono
2628	AS-187_O6	CD14neg_mono
2629	AS-187_O5	CD14neg_mono
2630	AS-187_O4	CD14neg_mono
2631	AS-187_O3	CD14neg_mono
2632	AS-187_O2	CD14neg_mono
2633	AS-187_O1	CD14neg_mono
2634	AS-187_P1	CD14neg_mono
2635	AS-187_P2	CD14neg_mono
2636	AS-187_P3	CD14neg_mono
2637	AS-187_P4	CD14neg_mono
2638	AS-187_P5	CD14neg_mono
2639	AS-187_P6	CD14neg_mono
2640	AS-187_P7	CD14neg_mono
2641	AS-187_P8	CD14neg_mono
2642	AS-187_P9	CD14neg_mono
2643	AS-187_P10	CD14neg_mono
2644	AS-187_P11	CD14neg_mono
2645	AS-187_P12	CD14neg_mono
2646	AS-187_P13	CD14neg_mono
2647	AS-187_P14	CD14neg_mono
2648	AS-187_P15	CD14neg_mono
2649	AS-187_P16	CD14neg_mono
2650	AS-187_O16	CD14neg_mono
2651	AS-187_O17	CD14neg_mono
2652	AS-187_O18	CD14neg_mono
2653	AS-187_O19	CD14neg_mono
2654	AS-187_O20	CD14neg_mono
2655	AS-187_O21	CD14neg_mono
2656	AS-187_O22	CD14neg_mono
2657	AS-187_O23	CD14neg_mono
2658	AS-187_O24	CD14neg_mono
2659	AS-187_P24	unassigned
2660	AS-187_P23	CD14neg_mono
2661	AS-187_P22	CD14neg_mono
2662	AS-187_P21	CD14neg_mono
2663	AS-187_P20	CD14neg_mono
2664	AS-187_P19	CD14neg_mono
2665	AS-187_P18	CD14neg_mono
2666	AS-187_P17	CD14neg_mono
2667	AS-193_A2	CD14neg_mono
2668	AS-193_A3	CD14neg_mono
2669	AS-193_A4	CD14neg_mono
2670	AS-193_A5	CD14neg_mono
2671	AS-193_A6	CD14neg_mono
2672	AS-193_A7	CD14neg_mono
2673	AS-193_A8	CD14neg_mono
2674	AS-193_A9	CD14neg_mono
2675	AS-193_A10	CD14neg_mono
2676	AS-193_A11	CD14neg_mono
2677	AS-193_A12	CD14neg_mono
2678	AS-193_A13	CD14neg_mono
2679	AS-193_A14	CD14neg_mono
2680	AS-193_A15	CD14neg_mono
2681	AS-193_A16	CD14neg_mono
2682	AS-193_A17	unassigned
2683	AS-193_A18	CD14neg_mono
2684	AS-193_A19	CD14neg_mono
2685	AS-193_A20	NE
2686	AS-193_A21	CD14neg_mono
2687	AS-193_A22	CD14neg_mono
2688	AS-193_A23	CD14neg_mono
2689	AS-193_A24	CD14neg_mono
2690	AS-193_B24	CD14neg_mono
2691	AS-193_B23	CD14neg_mono
2692	AS-193_B22	unassigned
2693	AS-193_B21	CD14neg_mono
2694	AS-193_B20	CD14neg_mono
2695	AS-193_B19	CD14neg_mono
2696	AS-193_B18	CD14neg_mono
2697	AS-193_B17	CD14neg_mono
2698	AS-193_B16	CD14neg_mono
2699	AS-193_B15	CD14neg_mono
2700	AS-193_B14	CD14neg_mono
2701	AS-193_B13	CD14neg_mono
2702	AS-193_B12	CD14neg_mono
2703	AS-193_B11	CD14neg_mono
2704	AS-193_B10	CD14neg_mono
2705	AS-193_B9	CD14pos_mono
2706	AS-193_B8	CD14neg_mono
2707	AS-193_B7	CD14neg_mono
2708	AS-193_B6	CD14neg_mono
2709	AS-193_B5	NE
2710	AS-193_B4	unassigned
2711	AS-193_B3	CD14neg_mono
2712	AS-193_C2	CD14neg_mono
2713	AS-193_C1	CD14neg_mono
2714	AS-193_B1	CD14neg_mono
2715	AS-193_D1	CD14neg_mono
2716	AS-193_D2	CD14neg_mono
2717	AS-193_D3	CD14neg_mono
2718	AS-193_D4	unassigned
2719	AS-193_C4	CD14neg_mono
2720	AS-193_C5	CD14neg_mono
2721	AS-193_C6	CD14neg_mono
2722	AS-193_C7	CD14neg_mono
2723	AS-193_C8	CD14neg_mono
2724	AS-193_C9	CD14neg_mono
2725	AS-193_C10	CD14neg_mono
2726	AS-193_C11	CD14neg_mono
2727	AS-193_C12	unassigned
2728	AS-193_C13	CD14neg_mono
2729	AS-193_C14	CD14neg_mono
2730	AS-193_C15	CD14neg_mono
2731	AS-193_C16	CD14neg_mono
2732	AS-193_C17	CD14neg_mono
2733	AS-193_C18	CD14neg_mono
2734	AS-193_C19	CD14neg_mono
2735	AS-193_C20	CD14neg_mono
2736	AS-193_C21	CD14neg_mono
2737	AS-193_C22	CD14neg_mono
2738	AS-193_C23	CD14neg_mono
2739	AS-193_C24	unassigned
2740	AS-193_D24	CD14neg_mono
2741	AS-193_D23	CD14neg_mono
2742	AS-193_D22	CD14neg_mono
2743	AS-193_D21	CD14neg_mono
2744	AS-193_D20	CD14neg_mono
2745	AS-193_D19	unassigned
2746	AS-193_D18	CD14neg_mono
2747	AS-193_D17	CD14neg_mono
2748	AS-193_D16	CD14neg_mono
2749	AS-193_D15	CD14neg_mono
2750	AS-193_D14	CD14neg_mono
2751	AS-193_D13	unassigned
2752	AS-193_D12	CD14neg_mono
2753	AS-193_D11	unassigned
2754	AS-193_D10	CD14neg_mono
2755	AS-193_D9	CD14neg_mono
2756	AS-193_D8	CD14neg_mono
2757	AS-193_D7	CD14neg_mono
2758	AS-193_D6	CD14neg_mono
2759	AS-193_D5	CD14neg_mono
2760	AS-193_E5	CD14neg_mono
2761	AS-193_E4	CD14neg_mono
2762	AS-193_E3	CD14neg_mono
2763	AS-193_E2	CD14neg_mono
2764	AS-193_E1	CD14neg_mono
2765	AS-193_F1	CD14neg_mono
2766	AS-193_F2	CD14neg_mono
2767	AS-193_F3	CD14neg_mono
2768	AS-193_F4	CD14neg_mono
2769	AS-193_F5	CD14neg_mono
2770	AS-193_F6	CD14neg_mono
2771	AS-193_E6	CD14neg_mono
2772	AS-193_E7	CD14neg_mono
2773	AS-193_E8	CD14neg_mono
2774	AS-193_E9	CD14neg_mono
2775	AS-193_E10	CD14neg_mono
2776	AS-193_E11	unassigned
2777	AS-193_E12	CD14neg_mono
2778	AS-193_E13	CD14neg_mono
2779	AS-193_E14	CD14neg_mono
2780	AS-193_E15	CD14neg_mono
2781	AS-193_E16	CD14neg_mono
2782	AS-193_E17	CD14neg_mono
2783	AS-193_E18	CD14neg_mono
2784	AS-193_E19	CD14neg_mono
2785	AS-193_E20	CD14neg_mono
2786	AS-193_E21	CD14neg_mono
2787	AS-193_E22	CD14neg_mono
2788	AS-193_E23	CD14neg_mono
2789	AS-193_E24	CD14neg_mono
2790	AS-193_F24	CD14neg_mono
2791	AS-193_F23	CD14neg_mono
2792	AS-193_F22	CD14neg_mono
2793	AS-193_F21	unassigned
2794	AS-193_F20	CD14neg_mono
2795	AS-193_F19	CD14neg_mono
2796	AS-193_F18	CD14neg_mono
2797	AS-193_F17	CD14neg_mono
2798	AS-193_F16	CD14neg_mono
2799	AS-193_F15	CD14neg_mono
2800	AS-193_F14	CD14neg_mono
2801	AS-193_F13	CD14neg_mono
2802	AS-193_F12	CD14neg_mono
2803	AS-193_F11	CD14neg_mono
2804	AS-193_F10	CD14neg_mono
2805	AS-193_F9	CD14neg_mono
2806	AS-193_F8	CD14neg_mono
2807	AS-193_F7	CD14neg_mono
2808	AS-193_G7	CD14neg_mono
2809	AS-193_G6	CD14neg_mono
2810	AS-193_G5	CD14neg_mono
2811	AS-193_G4	CD14neg_mono
2812	AS-193_G3	CD14neg_mono
2813	AS-193_G2	unassigned
2814	AS-193_G1	unassigned
2815	AS-193_H1	CD14neg_mono
2816	AS-193_H2	CD14neg_mono
2817	AS-193_H3	CD14neg_mono
2818	AS-193_H4	CD14neg_mono
2819	AS-193_H5	CD14neg_mono
2820	AS-193_H6	CD14neg_mono
2821	AS-193_H7	CD14neg_mono
2822	AS-193_H8	CD14neg_mono
2823	AS-193_G8	CD14neg_mono
2824	AS-193_G9	CD14neg_mono
2825	AS-193_G10	CD14neg_mono
2826	AS-193_G11	CD14neg_mono
2827	AS-193_G12	CD14neg_mono
2828	AS-193_G13	CD14neg_mono
2829	AS-193_G14	CD14neg_mono
2830	AS-193_G15	CD14neg_mono
2831	AS-193_G16	CD14neg_mono
2832	AS-193_G17	CD14neg_mono
2833	AS-193_G18	CD14neg_mono
2834	AS-193_G19	unassigned
2835	AS-193_G20	CD14neg_mono
2836	AS-193_G21	CD14neg_mono
2837	AS-193_G22	CD14neg_mono
2838	AS-193_G23	CD14neg_mono
2839	AS-193_G24	CD14neg_mono
2840	AS-193_H24	CD14neg_mono
2841	AS-193_H23	CD14neg_mono
2842	AS-193_H22	CD14neg_mono
2843	AS-193_H21	CD14neg_mono
2844	AS-193_H20	CD14neg_mono
2845	AS-193_H19	CD14neg_mono
2846	AS-193_H18	CD14neg_mono
2847	AS-193_H17	CD14neg_mono
2848	AS-193_H16	CD14neg_mono
2849	AS-193_H15	CD14neg_mono
2850	AS-193_H14	CD14neg_mono
2851	AS-193_H13	CD14neg_mono
2852	AS-193_H12	NE
2853	AS-193_H11	CD14neg_mono
2854	AS-193_H10	CD14neg_mono
2855	AS-193_H9	CD14neg_mono
2856	AS-193_I9	CD14neg_mono
2857	AS-193_I8	CD14neg_mono
2858	AS-193_I7	CD14neg_mono
2859	AS-193_I6	CD14neg_mono
2860	AS-193_I5	CD14neg_mono
2861	AS-193_I4	CD14neg_mono
2862	AS-193_I3	unassigned
2863	AS-193_I2	NE
2864	AS-193_I1	CD14neg_mono
2865	AS-193_J1	CD14neg_mono
2866	AS-193_J2	CD14neg_mono
2867	AS-193_J3	CD14neg_mono
2868	AS-193_J4	CD14neg_mono
2869	AS-193_J5	CD14neg_mono
2870	AS-193_J6	CD14neg_mono
2871	AS-193_J7	CD14neg_mono
2872	AS-193_J8	CD14neg_mono
2873	AS-193_J9	CD14neg_mono
2874	AS-193_J10	CD14neg_mono
2875	AS-193_I10	CD14neg_mono
2876	AS-193_I11	CD14neg_mono
2877	AS-193_I12	CD14neg_mono
2878	AS-193_I13	CD14neg_mono
2879	AS-193_I14	CD14neg_mono
2880	AS-193_I15	CD14neg_mono
2881	AS-193_I16	CD14neg_mono
2882	AS-193_I17	CD14neg_mono
2883	AS-193_I18	CD14neg_mono
2884	AS-193_I19	CD14neg_mono
2885	AS-193_I20	CD14neg_mono
2886	AS-193_I21	CD14neg_mono
2887	AS-193_I22	CD14neg_mono
2888	AS-193_I23	CD14neg_mono
2889	AS-193_I24	CD14neg_mono
2890	AS-193_J24	CD14neg_mono
2891	AS-193_J23	CD14neg_mono
2892	AS-193_J22	CD14neg_mono
2893	AS-193_J21	CD14neg_mono
2894	AS-193_J20	CD14neg_mono
2895	AS-193_J19	CD14neg_mono
2896	AS-193_J18	unassigned
2897	AS-193_J17	CD14neg_mono
2898	AS-193_J16	CD14neg_mono
2899	AS-193_J15	CD14neg_mono
2900	AS-193_J14	CD14neg_mono
2901	AS-193_J13	CD14neg_mono
2902	AS-193_J12	CD14neg_mono
2903	AS-193_J11	CD14neg_mono
2904	AS-193_K11	unassigned
2905	AS-193_K10	unassigned
2906	AS-193_K9	unassigned
2907	AS-193_K8	CD14neg_mono
2908	AS-193_K7	CD14neg_mono
2909	AS-193_K6	CD14neg_mono
2910	AS-193_K5	CD14neg_mono
2911	AS-193_K4	CD14neg_mono
2912	AS-193_K3	CD14neg_mono
2913	AS-193_K2	CD14neg_mono
2914	AS-193_K1	CD14neg_mono
2915	AS-193_L1	CD14neg_mono
2916	AS-193_L2	CD14neg_mono
2917	AS-193_L3	CD14neg_mono
2918	AS-193_L4	CD14neg_mono
2919	AS-193_L5	CD14neg_mono
2920	AS-193_L6	CD14neg_mono
2921	AS-193_L7	CD14neg_mono
2922	AS-193_L8	CD14neg_mono
2923	AS-193_L9	CD14neg_mono
2924	AS-193_L10	CD14neg_mono
2925	AS-193_L11	CD14neg_mono
2926	AS-193_L12	NE
2927	AS-193_K12	CD14neg_mono
2928	AS-193_K13	CD14neg_mono
2929	AS-193_K14	CD14neg_mono
2930	AS-193_K15	CD14neg_mono
2931	AS-193_K16	CD14neg_mono
2932	AS-193_K17	CD14neg_mono
2933	AS-193_K18	CD14neg_mono
2934	AS-193_K19	CD14neg_mono
2935	AS-193_K20	unassigned
2936	AS-193_K21	CD14neg_mono
2937	AS-193_K22	unassigned
2938	AS-193_K23	CD14neg_mono
2939	AS-193_K24	CD14neg_mono
2940	AS-193_L24	CD14neg_mono
2941	AS-193_L23	unassigned
2942	AS-193_L22	CD14neg_mono
2943	AS-193_L21	CD14neg_mono
2944	AS-193_L20	CD14neg_mono
2945	AS-193_L19	CD14neg_mono
2946	AS-193_L18	CD14neg_mono
2947	AS-193_L17	CD14neg_mono
2948	AS-193_L16	CD14neg_mono
2949	AS-193_L15	CD14neg_mono
2950	AS-193_L14	unassigned
2951	AS-193_L13	CD14neg_mono
2952	AS-193_M13	CD14neg_mono
2953	AS-193_M12	CD14neg_mono
2954	AS-193_M11	NE
2955	AS-193_M10	CD14neg_mono
2956	AS-193_M9	CD14neg_mono
2957	AS-193_M8	CD14neg_mono
2958	AS-193_M7	CD14neg_mono
2959	AS-193_M6	CD14neg_mono
2960	AS-193_M5	CD14neg_mono
2961	AS-193_M4	CD14neg_mono
2962	AS-193_M3	CD14neg_mono
2963	AS-193_M2	CD14neg_mono
2964	AS-193_M1	CD14neg_mono
2965	AS-193_N1	CD14neg_mono
2966	AS-193_N2	CD14neg_mono
2967	AS-193_N3	CD14neg_mono
2968	AS-193_N4	CD14neg_mono
2969	AS-193_N5	CD14neg_mono
2970	AS-193_N6	CD14neg_mono
2971	AS-193_N7	CD14neg_mono
2972	AS-193_N8	CD14neg_mono
2973	AS-193_N9	CD14neg_mono
2974	AS-193_N10	CD14neg_mono
2975	AS-193_N11	CD14neg_mono
2976	AS-193_N12	CD14neg_mono
2977	AS-193_N13	CD14neg_mono
2978	AS-193_N14	CD14neg_mono
2979	AS-193_M14	CD14neg_mono
2980	AS-193_M15	CD14neg_mono
2981	AS-193_M16	CD14neg_mono
2982	AS-193_M17	CD14neg_mono
2983	AS-193_M18	CD14neg_mono
2984	AS-193_M19	CD14neg_mono
2985	AS-193_M20	CD14neg_mono
2986	AS-193_M21	unassigned
2987	AS-193_M22	CD14neg_mono
2988	AS-193_M23	CD14neg_mono
2989	AS-193_M24	CD14neg_mono
2990	AS-193_N24	CD14neg_mono
2991	AS-193_N23	unassigned
2992	AS-193_N22	CD14neg_mono
2993	AS-193_N21	unassigned
2994	AS-193_N20	CD14neg_mono
2995	AS-193_N19	CD14neg_mono
2996	AS-193_N18	CD14neg_mono
2997	AS-193_N17	CD14neg_mono
2998	AS-193_N16	CD14neg_mono
2999	AS-193_N15	unassigned
3000	AS-193_O15	CD14neg_mono
3001	AS-193_O14	CD14neg_mono
3002	AS-193_O13	CD14neg_mono
3003	AS-193_O12	CD14neg_mono
3004	AS-193_O11	CD14neg_mono
3005	AS-193_O10	CD14neg_mono
3006	AS-193_O9	CD14neg_mono
3007	AS-193_O8	CD14neg_mono
3008	AS-193_O7	CD14neg_mono
3009	AS-193_O6	CD14neg_mono
3010	AS-193_O5	CD14neg_mono
3011	AS-193_O4	CD14neg_mono
3012	AS-193_O3	CD14neg_mono
3013	AS-193_O2	CD14neg_mono
3014	AS-193_O1	unassigned
3015	AS-193_P1	CD14neg_mono
3016	AS-193_P2	CD14neg_mono
3017	AS-193_P3	CD14neg_mono
3018	AS-193_P4	CD14neg_mono
3019	AS-193_P5	CD14neg_mono
3020	AS-193_P6	CD14neg_mono
3021	AS-193_P7	CD14neg_mono
3022	AS-193_P8	CD14neg_mono
3023	AS-193_P9	CD14neg_mono
3024	AS-193_P10	CD14neg_mono
3025	AS-193_P11	NE
3026	AS-193_P12	CD14neg_mono
3027	AS-193_P13	CD14neg_mono
3028	AS-193_P14	CD14neg_mono
3029	AS-193_P15	CD14neg_mono
3030	AS-193_P16	CD14neg_mono
3031	AS-193_O16	CD14neg_mono
3032	AS-193_O17	CD14neg_mono
3033	AS-193_O18	CD14neg_mono
3034	AS-193_O19	CD14neg_mono
3035	AS-193_O20	CD14neg_mono
3036	AS-193_O21	CD14neg_mono
3037	AS-193_O22	CD14neg_mono
3038	AS-193_O23	CD14neg_mono
3039	AS-193_O24	CD14neg_mono
3040	AS-193_P24	CD14neg_mono
3041	AS-193_P23	NE
3042	AS-193_P22	CD14neg_mono
3043	AS-193_P21	CD14neg_mono
3044	AS-193_P20	CD14neg_mono
3045	AS-193_P19	NE
3046	AS-193_P18	CD14neg_mono
3047	AS-193_P17	unassigned
3048	not_seq_Mono4_A2	CD14neg_mono
3049	not_seq_Mono4_A3	CD14neg_mono
3050	not_seq_Mono4_A4	CD14neg_mono
3051	not_seq_Mono4_A5	CD14neg_mono
3052	not_seq_Mono4_A6	CD14neg_mono
3053	not_seq_Mono4_A7	CD14neg_mono
3054	not_seq_Mono4_A8	CD14neg_mono
3055	not_seq_Mono4_A9	CD14neg_mono
3056	not_seq_Mono4_A10	CD14neg_mono
3057	not_seq_Mono4_A11	CD14neg_mono
3058	not_seq_Mono4_A12	unassigned
3059	not_seq_Mono4_A13	CD14neg_mono
3060	not_seq_Mono4_A14	CD14neg_mono
3061	not_seq_Mono4_A15	CD14neg_mono
3062	not_seq_Mono4_A16	CD14neg_mono
3063	not_seq_Mono4_A17	CD14neg_mono
3064	not_seq_Mono4_A18	CD14neg_mono
3065	not_seq_Mono4_A19	CD14neg_mono
3066	not_seq_Mono4_A20	CD14neg_mono
3067	not_seq_Mono4_A21	CD14neg_mono
3068	not_seq_Mono4_A22	CD14neg_mono
3069	not_seq_Mono4_A23	CD14neg_mono
3070	not_seq_Mono4_A24	CD14neg_mono
3071	not_seq_Mono4_B24	NE
3072	not_seq_Mono4_B23	CD14neg_mono
3073	not_seq_Mono4_B22	CD14neg_mono
3074	not_seq_Mono4_B21	CD14neg_mono
3075	not_seq_Mono4_B20	CD14neg_mono
3076	not_seq_Mono4_B19	CD14neg_mono
3077	not_seq_Mono4_B18	CD14neg_mono
3078	not_seq_Mono4_B17	CD14neg_mono
3079	not_seq_Mono4_B16	CD14neg_mono
3080	not_seq_Mono4_B15	NE
3081	not_seq_Mono4_B14	CD14neg_mono
3082	not_seq_Mono4_B13	unassigned
3083	not_seq_Mono4_B12	CD14neg_mono
3084	not_seq_Mono4_B11	CD14neg_mono
3085	not_seq_Mono4_B10	NE
3086	not_seq_Mono4_B9	CD14neg_mono
3087	not_seq_Mono4_B8	CD14neg_mono
3088	not_seq_Mono4_B7	CD14neg_mono
3089	not_seq_Mono4_B6	CD14neg_mono
3090	not_seq_Mono4_B5	CD14neg_mono
3091	not_seq_Mono4_B4	CD14neg_mono
3092	not_seq_Mono4_B3	unassigned
3093	not_seq_Mono4_C2	CD14neg_mono
3094	not_seq_Mono4_C1	unassigned
3095	not_seq_Mono4_B1	CD14neg_mono
3096	not_seq_Mono4_D1	unassigned
3097	not_seq_Mono4_D2	CD14neg_mono
3098	not_seq_Mono4_D3	CD14neg_mono
3099	not_seq_Mono4_D4	CD14neg_mono
3100	not_seq_Mono4_C4	CD14neg_mono
3101	not_seq_Mono4_C5	CD14neg_mono
3102	not_seq_Mono4_C6	CD14neg_mono
3103	not_seq_Mono4_C7	CD14neg_mono
3104	not_seq_Mono4_C8	CD14neg_mono
3105	not_seq_Mono4_C9	CD14neg_mono
3106	not_seq_Mono4_C10	CD14neg_mono
